DISP, '2013-08-01-00:00:00' 
735638.625000,26.105030
735638.666667,26.125318
735638.708333,26.128410
735638.750000,26.114237
735638.791667,26.142430
735638.833333,26.175000
735638.875000,26.161043
735638.916667,26.180898
735638.958333,26.184723
735639.000000,26.199284
735639.041667,26.175342
735639.083333,26.129309
735639.125000,26.130500
735639.166667,26.135565
735639.208333,26.114326
735639.250000,26.098451
735639.291667,26.065865
735639.333333,26.030689
735639.375000,26.040311
735639.416667,26.045763
735639.458333,26.052340
735639.500000,26.030350
735639.541667,26.003800
735639.583333,26.011069
735639.625000,26.013114
735639.666667,25.965536
735639.708333,25.987875
735639.750000,25.989993
735639.791667,26.004908
735639.833333,26.003250
735639.875000,26.060916
735639.916667,26.077891
735639.958333,26.102621
735640.000000,26.046896
735640.041667,26.062835
735640.083333,26.063638
735640.125000,26.080967
735640.166667,26.075033
735640.208333,26.055092
735640.250000,26.065412
735640.291667,26.015128
735640.333333,26.016425
735640.375000,25.991253
735640.416667,25.998566
735640.458333,25.980674
735640.500000,25.976964
735640.541667,25.948824
735640.583333,25.968697
735640.625000,25.966362
735640.666667,25.997886
735640.708333,26.017929
735640.750000,26.015618
735640.791667,26.004040
735640.833333,26.035394
735640.875000,26.034925
735640.916667,26.049517
735640.958333,26.061322
735641.000000,26.055646
735641.041667,26.083490
735641.083333,26.063245
735641.125000,26.076859
735641.166667,26.079126
735641.208333,26.095566
735641.250000,26.083142
735641.291667,26.055053
735641.333333,26.023564
735641.375000,26.003422
735641.416667,26.008987
735641.458333,25.983013
735641.500000,26.008998
735641.541667,26.013228
735641.583333,26.002342
735641.625000,25.998820
735641.666667,25.982970
735641.708333,26.013858
735641.750000,26.034957
735641.791667,26.041611
735641.833333,26.044941
735641.875000,26.069897
735641.916667,26.080257
735641.958333,26.112794
735642.000000,26.130722
735642.041667,26.155825
735642.083333,26.168316
735642.125000,26.189834
735642.166667,26.197718
735642.208333,26.200470
735642.250000,26.193660
735642.291667,26.175316
735642.333333,26.172876
735642.375000,26.133475
735642.416667,26.074643
735642.458333,26.082628
735642.500000,26.056684
735642.541667,26.096804
735642.583333,26.081769
735642.625000,26.084418
735642.666667,26.113513
735642.708333,26.108382
735642.750000,26.125133
735642.791667,26.157594
735642.833333,26.137953
735642.875000,26.182510
735642.916667,26.228030
735642.958333,26.230542
735643.000000,26.282577
735643.041667,26.262154
735643.083333,26.257402
735643.125000,26.241199
735643.166667,26.248296
735643.208333,26.219047
735643.250000,26.239914
735643.291667,26.200830
735643.333333,26.198005
735643.375000,26.155582
735643.416667,26.133388
735643.458333,26.091506
735643.500000,26.082664
735643.541667,26.085133
735643.583333,26.062802
735643.625000,26.050037
735643.666667,26.039466
735643.708333,26.023198
735643.750000,26.021681
735643.791667,26.031438
735643.833333,26.090151
735643.875000,26.106594
735643.916667,26.107941
735643.958333,26.127757
735644.000000,26.130084
735644.041667,26.176529
735644.083333,26.182835
735644.125000,26.219424
735644.166667,26.230736
735644.208333,26.201030
735644.250000,26.191323
735644.291667,26.158075
735644.333333,26.137951
735644.375000,26.124906
735644.416667,26.104103
735644.458333,26.074382
735644.500000,26.027252
735644.541667,26.002965
735644.583333,25.994476
735644.625000,25.950273
735644.666667,25.953842
735644.708333,25.963288
735644.750000,25.984740
735644.791667,26.010565
735644.833333,26.016091
735644.875000,26.022143
735644.916667,26.046595
735644.958333,26.068320
735645.000000,26.101104
735645.041667,26.131522
735645.083333,26.140433
735645.125000,26.132546
735645.166667,26.122566
735645.208333,26.088529
735645.250000,26.094594
735645.291667,26.067717
735645.333333,26.041191
735645.375000,26.044513
735645.416667,25.996011
735645.458333,25.993183
735645.500000,25.981187
735645.541667,25.951245
735645.583333,25.986019
735645.625000,25.991940
735645.666667,26.054325
735645.708333,26.065279
735645.750000,26.057218
735645.791667,26.068986
735645.833333,26.118250
735645.875000,26.157615
735645.916667,26.163576
735645.958333,26.179592
735646.000000,26.194702
735646.041667,26.212475
735646.083333,26.210503
735646.125000,26.209378
735646.166667,26.234451
735646.208333,26.218418
735646.250000,26.229133
735646.291667,26.213262
735646.333333,26.179965
735646.375000,26.163548
735646.416667,26.153568
735646.458333,26.161710
735646.500000,26.154224
735646.541667,26.144909
735646.583333,26.158004
735646.625000,26.136933
735646.666667,26.119872
735646.708333,26.128856
735646.750000,26.166600
735646.791667,26.178300
735646.833333,26.183785
735646.875000,26.193058
735646.916667,26.205339
735646.958333,26.229004
735647.000000,26.252387
735647.041667,26.263248
735647.083333,26.246644
735647.125000,26.258916
735647.166667,26.221340
735647.208333,26.224449
735647.250000,26.191558
735647.291667,26.169082
735647.333333,26.151077
735647.375000,26.098063
735647.416667,26.074680
735647.458333,26.081054
735647.500000,26.065294
735647.541667,26.071564
735647.583333,26.063549
735647.625000,26.032001
735647.666667,26.031468
735647.708333,26.042738
735647.750000,26.044198
735647.791667,26.065577
735647.833333,26.086949
735647.875000,26.118494
735647.916667,26.096557
735647.958333,26.109753
735648.000000,26.140532
735648.041667,26.120838
735648.083333,26.097330
735648.125000,26.076574
735648.166667,26.099097
735648.208333,26.096635
735648.250000,26.088228
735648.291667,26.077898
735648.333333,26.058851
735648.375000,26.033891
735648.416667,26.020415
735648.458333,26.027782
735648.500000,26.053370
735648.541667,26.046091
735648.583333,26.022944
735648.625000,26.018141
735648.666667,25.991779
735648.708333,25.959268
735648.750000,25.980497
735648.791667,25.995528
735648.833333,26.048150
735648.875000,26.065438
735648.916667,26.092451
735648.958333,26.124836
735649.000000,26.117298
735649.041667,26.102684
735649.083333,26.103740
735649.125000,26.099761
735649.166667,26.095587
735649.208333,26.086439
735649.250000,26.054592
735649.291667,26.022790
735649.333333,25.987532
735649.375000,25.943272
735649.416667,25.952431
735649.458333,25.965891
735649.500000,25.994685
735649.541667,25.975217
735649.583333,25.984905
735649.625000,25.998045
735649.666667,26.022385
735649.708333,26.048710
735649.750000,26.052616
735649.791667,26.049168
735649.833333,26.100745
735649.875000,26.122720
735649.916667,26.160801
735649.958333,26.177235
735650.000000,26.195750
735650.041667,26.207072
735650.083333,26.200568
735650.125000,26.192046
735650.166667,26.172692
735650.208333,26.163654
735650.250000,26.165668
735650.291667,26.143553
735650.333333,26.105582
735650.375000,26.085675
735650.416667,26.051761
735650.458333,26.042731
735650.500000,26.016475
735650.541667,26.005258
735650.583333,26.018378
735650.625000,26.054095
735650.666667,26.036915
735650.708333,26.056515
735650.750000,26.073479
735650.791667,26.098528
735650.833333,26.122455
735650.875000,26.150115
735650.916667,26.150109
735650.958333,26.172581
735651.000000,26.170670
735651.041667,26.199454
735651.083333,26.224958
735651.125000,26.241689
735651.166667,26.215233
735651.208333,26.218035
735651.250000,26.209138
735651.291667,26.183330
735651.333333,26.158946
735651.375000,26.168866
735651.416667,26.189269
735651.458333,26.187702
735651.500000,26.187784
735651.541667,26.189924
735651.583333,26.205772
735651.625000,26.212539
735651.666667,26.202509
735651.708333,26.201037
735651.750000,26.185019
735651.791667,26.181042
735651.833333,26.186780
735651.875000,26.186375
735651.916667,26.230493
735651.958333,26.255912
735652.000000,26.306592
735652.041667,26.288156
735652.083333,26.306176
735652.125000,26.292092
735652.166667,26.285750
735652.208333,26.265715
735652.250000,26.288983
735652.291667,26.263776
735652.333333,26.237915
735652.375000,26.218429
735652.416667,26.234078
735652.458333,26.193487
735652.500000,26.194692
735652.541667,26.185251
735652.583333,26.129505
735652.625000,26.144572
735652.666667,26.153543
735652.708333,26.118288
735652.750000,26.155380
735652.791667,26.155825
735652.833333,26.165456
735652.875000,26.180153
735652.916667,26.205723
735652.958333,26.228021
735653.000000,26.230204
735653.041667,26.215432
735653.083333,26.192459
735653.125000,26.185969
735653.166667,26.227899
735653.208333,26.237582
735653.250000,26.210825
735653.291667,26.212099
735653.333333,26.235242
735653.375000,26.246355
735653.416667,26.240078
735653.458333,26.178242
735653.500000,26.191908
735653.541667,26.174822
735653.583333,26.159171
735653.625000,26.137901
735653.666667,26.134089
735653.708333,26.136190
735653.750000,26.154865
735653.791667,26.154744
735653.833333,26.152367
735653.875000,26.144550
735653.916667,26.156465
735653.958333,26.174494
735654.000000,26.209352
735654.041667,26.186812
735654.083333,26.226010
735654.125000,26.200982
735654.166667,26.196977
735654.208333,26.195061
735654.250000,26.204822
735654.291667,26.236798
735654.333333,26.250465
735654.375000,26.254929
735654.416667,26.236703
735654.458333,26.242817
735654.500000,26.217902
735654.541667,26.213110
735654.583333,26.216037
735654.625000,26.204335
735654.666667,26.242731
735654.708333,26.219957
735654.750000,26.194971
735654.791667,26.177602
735654.833333,26.213480
735654.875000,26.231732
735654.916667,26.224266
735654.958333,26.235256
735655.000000,26.236706
735655.041667,26.270879
735655.083333,26.266536
735655.125000,26.254224
735655.166667,26.273172
735655.208333,26.265666
735655.250000,26.232493
735655.291667,26.219858
735655.333333,26.193375
735655.375000,26.187703
735655.416667,26.187436
735655.458333,26.166755
735655.500000,26.172347
735655.541667,26.171709
735655.583333,26.113963
735655.625000,26.118761
735655.666667,26.121123
735655.708333,26.127313
735655.750000,26.166056
735655.791667,26.147696
735655.833333,26.169768
735655.875000,26.169517
735655.916667,26.221643
735655.958333,26.246922
735656.000000,26.253043
735656.041667,26.264996
735656.083333,26.268567
735656.125000,26.283542
735656.166667,26.275783
735656.208333,26.308375
735656.250000,26.303438
735656.291667,26.273053
735656.333333,26.257031
735656.375000,26.213783
735656.416667,26.214679
735656.458333,26.176286
735656.500000,26.176226
735656.541667,26.166641
735656.583333,26.207964
735656.625000,26.210767
735656.666667,26.212224
735656.708333,26.195787
735656.750000,26.158546
735656.791667,26.173931
735656.833333,26.216223
735656.875000,26.213677
735656.916667,26.240337
735656.958333,26.261797
735657.000000,26.300130
735657.041667,26.344409
735657.083333,26.359525
735657.125000,26.374355
735657.166667,26.390070
735657.208333,26.362540
735657.250000,26.362612
735657.291667,26.302809
735657.333333,26.310682
735657.375000,26.309316
735657.416667,26.285169
735657.458333,26.271748
735657.500000,26.236629
735657.541667,26.249304
735657.583333,26.234177
735657.625000,26.225800
735657.666667,26.216295
735657.708333,26.219021
735657.750000,26.245118
735657.791667,26.247914
735657.833333,26.239542
735657.875000,26.257706
735657.916667,26.262920
735657.958333,26.255639
735658.000000,26.256870
735658.041667,26.285729
735658.083333,26.272813
735658.125000,26.268606
735658.166667,26.237129
735658.208333,26.221288
735658.250000,26.213460
735658.291667,26.200435
735658.333333,26.193199
735658.375000,26.142151
735658.416667,26.156357
735658.458333,26.133966
735658.500000,26.119010
735658.541667,26.088128
735658.583333,26.082354
735658.625000,26.088783
735658.666667,26.102596
735658.708333,26.130768
735658.750000,26.121966
735658.791667,26.129213
735658.833333,26.136343
735658.875000,26.133790
735658.916667,26.151008
735658.958333,26.175427
735659.000000,26.161512
735659.041667,26.144885
735659.083333,26.117967
735659.125000,26.098077
735659.166667,26.079502
735659.208333,26.062164
735659.250000,26.056380
735659.291667,26.036262
735659.333333,26.014019
735659.375000,25.988790
735659.416667,25.954497
735659.458333,25.949627
735659.500000,25.945508
735659.541667,25.928368
735659.583333,25.880775
735659.625000,25.857581
735659.666667,25.884108
735659.708333,25.928231
735659.750000,25.913052
735659.791667,25.956836
735659.833333,25.963151
735659.875000,25.993160
735659.916667,25.978080
735659.958333,25.964833
735660.000000,26.000455
735660.041667,25.993616
735660.083333,25.988318
735660.125000,25.979854
735660.166667,25.958497
735660.208333,25.941458
735660.250000,25.938321
735660.291667,25.912464
735660.333333,25.861716
735660.375000,25.875204
735660.416667,25.877127
735660.458333,25.875810
735660.500000,25.883325
735660.541667,25.852323
735660.583333,25.834336
735660.625000,25.814816
735660.666667,25.825636
735660.708333,25.855224
735660.750000,25.890833
735660.791667,25.911496
735660.833333,25.945216
735660.875000,25.939079
735660.916667,25.963404
735660.958333,25.948413
735661.000000,25.972545
735661.041667,25.976716
735661.083333,25.972860
735661.125000,25.988814
735661.166667,25.984890
735661.208333,25.960619
735661.250000,25.953706
735661.291667,25.917937
735661.333333,25.919029
735661.375000,25.884856
735661.416667,25.869882
735661.458333,25.877365
735661.500000,25.862693
735661.541667,25.851574
735661.583333,25.809242
735661.625000,25.797878
735661.666667,25.810195
735661.708333,25.790135
735661.750000,25.803303
735661.791667,25.820549
735661.833333,25.879928
735661.875000,25.910966
735661.916667,25.890681
735661.958333,25.922133
735662.000000,25.896802
735662.041667,25.913683
735662.083333,25.980113
735662.125000,25.995123
735662.166667,26.013889
735662.208333,25.983990
735662.250000,26.006517
735662.291667,25.985675
735662.333333,25.934968
735662.375000,25.933723
735662.416667,25.950063
735662.458333,25.958998
735662.500000,25.933649
735662.541667,25.911394
735662.583333,25.918477
735662.625000,25.925873
735662.666667,25.947549
735662.708333,25.931933
735662.750000,25.929304
735662.791667,25.980434
735662.833333,25.976400
735662.875000,26.019972
735662.916667,26.017299
735662.958333,26.060774
735663.000000,26.080692
735663.041667,26.095050
735663.083333,26.107301
735663.125000,26.103723
735663.166667,26.120576
735663.208333,26.105518
735663.250000,26.086993
735663.291667,26.082324
735663.333333,26.054618
735663.375000,26.073410
735663.416667,26.035557
735663.458333,26.060452
735663.500000,26.033414
735663.541667,26.063089
735663.583333,26.080016
735663.625000,26.056082
735663.666667,26.053408
735663.708333,26.028833
735663.750000,26.045598
735663.791667,26.022723
735663.833333,26.070814
735663.875000,26.082384
735663.916667,26.086030
735663.958333,26.093226
735664.000000,26.115610
735664.041667,26.095418
735664.083333,26.102876
735664.125000,26.088511
735664.166667,26.076797
735664.208333,26.073408
735664.250000,26.087884
735664.291667,26.084778
735664.333333,26.033630
735664.375000,26.027022
735664.416667,26.017851
735664.458333,26.026401
735664.500000,25.993870
735664.541667,25.949443
735664.583333,25.951791
735664.625000,25.967810
735664.666667,25.959616
735664.708333,25.974720
735664.750000,25.965231
735664.791667,25.991712
735664.833333,26.016071
735664.875000,26.048073
735664.916667,26.059116
735664.958333,26.069685
735665.000000,26.069551
735665.041667,26.097705
735665.083333,26.086726
735665.125000,26.094666
735665.166667,26.088637
735665.208333,26.107610
735665.250000,26.132909
735665.291667,26.112374
735665.333333,26.096570
735665.375000,26.061676
735665.416667,26.058230
735665.458333,26.043296
735665.500000,26.038459
735665.541667,25.998595
735665.583333,26.003993
735665.625000,25.980481
735665.666667,26.004447
735665.708333,25.996108
735665.750000,26.016487
735665.791667,25.995877
735665.833333,26.014935
735665.875000,26.027719
735665.916667,26.054321
735665.958333,26.086960
735666.000000,26.068452
735666.041667,26.095591
735666.083333,26.136386
735666.125000,26.167560
735666.166667,26.149832
735666.208333,26.165311
735666.250000,26.154134
735666.291667,26.146454
735666.333333,26.130712
735666.375000,26.080698
735666.416667,26.075567
735666.458333,26.029856
735666.500000,25.970935
735666.541667,25.968371
735666.583333,25.988182
735666.625000,25.985374
735666.666667,25.994997
735666.708333,26.023329
735666.750000,26.040222
735666.791667,26.053708
735666.833333,26.063138
735666.875000,26.054709
735666.916667,26.054349
735666.958333,26.106938
735667.000000,26.133050
735667.041667,26.131956
735667.083333,26.153728
735667.125000,26.160398
735667.166667,26.171256
735667.208333,26.182401
735667.250000,26.183979
735667.291667,26.188477
735667.333333,26.180652
735667.375000,26.145320
735667.416667,26.110645
735667.458333,26.084300
735667.500000,26.059691
735667.541667,26.030384
735667.583333,26.039017
735667.625000,26.041908
735667.666667,26.034576
735667.708333,26.037111
735667.750000,26.070461
735667.791667,26.127041
735667.833333,26.109231
735667.875000,26.133851
735667.916667,26.124995
735667.958333,26.130466
735668.000000,26.180871
735668.041667,26.164754
735668.083333,26.185657
735668.125000,26.196384
735668.166667,26.158709
735668.208333,26.173676
735668.250000,26.118419
735668.291667,26.119808
735668.333333,26.141825
735668.375000,26.071428
735668.416667,26.049384
735668.458333,26.024544
735668.500000,26.019846
735668.541667,25.994206
735668.583333,26.006793
735668.625000,26.054791
735668.666667,26.063348
735668.708333,26.068832
735668.750000,26.101013
735668.791667,26.128083
735668.833333,26.152483
735668.875000,26.160199
735668.916667,26.184984
735668.958333,26.189520
735669.000000,26.171885
735669.041667,26.169334
735669.083333,26.177856
735669.125000,26.169490
735669.166667,26.144249
735669.208333,26.129002
735669.250000,26.140652
735669.291667,26.130373
735669.333333,26.117541
735669.375000,26.094283
735669.416667,26.085998
735669.458333,26.091479
735669.500000,26.083220
735669.541667,26.096638
735669.583333,26.102841
735669.625000,26.111440
735669.666667,26.110625
735669.708333,26.081820
735669.750000,26.071055
735669.791667,26.101553
735669.833333,26.105926
735669.875000,26.118768
735669.916667,26.133046
735669.958333,26.183833
735670.000000,26.188931
735670.041667,26.204584
735670.083333,26.174794
735670.125000,26.207548
735670.166667,26.253983
735670.208333,26.248646
735670.250000,26.227902
735670.291667,26.220826
735670.333333,26.235301
735670.375000,26.189655
735670.416667,26.176944
735670.458333,26.163474
735670.500000,26.144493
735670.541667,26.140957
735670.583333,26.147977
735670.625000,26.129599
735670.666667,26.111713
735670.708333,26.106279
735670.750000,26.150799
735670.791667,26.162173
735670.833333,26.169553
735670.875000,26.161426
735670.916667,26.159469
735670.958333,26.129498
735671.000000,26.120819
735671.041667,26.127260
735671.083333,26.120765
735671.125000,26.096641
735671.166667,26.052238
735671.208333,26.028335
735671.250000,26.011958
735671.291667,26.018249
735671.333333,25.999682
735671.375000,25.976121
735671.416667,25.967259
735671.458333,25.985640
735671.500000,25.980591
735671.541667,25.982775
735671.583333,25.991807
735671.625000,26.001168
735671.666667,25.994976
735671.708333,25.982652
735671.750000,26.011817
735671.791667,26.041877
735671.833333,26.068685
735671.875000,26.064231
735671.916667,26.058487
735671.958333,26.054457
735672.000000,26.042978
735672.041667,26.045410
735672.083333,26.050327
735672.125000,26.053028
735672.166667,26.055194
735672.208333,26.055002
735672.250000,26.035344
735672.291667,26.003503
735672.333333,26.000234
735672.375000,26.008126
735672.416667,25.983113
735672.458333,25.955121
735672.500000,25.942147
735672.541667,25.942480
735672.583333,25.943894
735672.625000,25.960131
735672.666667,25.941426
735672.708333,25.970141
735672.750000,26.004412
735672.791667,26.007357
735672.833333,26.056474
735672.875000,26.038933
735672.916667,26.061553
735672.958333,26.105020
735673.000000,26.101822
735673.041667,26.102333
735673.083333,26.097859
735673.125000,26.107732
735673.166667,26.085804
735673.208333,26.077411
735673.250000,26.100967
735673.291667,26.115366
735673.333333,26.116726
735673.375000,26.093877
735673.416667,26.086352
735673.458333,26.084136
735673.500000,26.067035
735673.541667,26.052165
735673.583333,26.033835
735673.625000,26.030485
735673.666667,26.044523
735673.708333,26.061720
735673.750000,26.025391
735673.791667,26.057846
735673.833333,26.081200
735673.875000,26.094615
735673.916667,26.113611
735673.958333,26.123550
735674.000000,26.138215
735674.041667,26.148120
735674.083333,26.133681
735674.125000,26.127071
735674.166667,26.142240
735674.208333,26.111411
735674.250000,26.103921
735674.291667,26.078109
735674.333333,26.041647
735674.375000,26.009762
735674.416667,25.984887
735674.458333,25.965204
735674.500000,25.938116
735674.541667,25.921246
735674.583333,25.915736
735674.625000,25.918851
735674.666667,25.943349
735674.708333,25.938257
735674.750000,25.943358
735674.791667,25.971955
735674.833333,25.988717
735674.875000,26.000020
735674.916667,26.010095
735674.958333,25.978469
735675.000000,26.006858
735675.041667,25.997188
735675.083333,26.014687
735675.125000,26.019973
735675.166667,26.030272
735675.208333,26.015188
735675.250000,25.987471
735675.291667,25.963929
735675.333345,25.927282
735675.375012,25.898380
735675.416678,25.900374
735675.458345,25.905376
735675.500000,25.894641
735675.541667,25.865600
735675.583333,25.854326
735675.625000,25.854825
735675.666667,25.878484
735675.708333,25.884813
735675.750000,25.912141
735675.791667,25.932117
735675.833333,25.915896
735675.875000,25.972407
735675.916667,25.997534
735675.958333,25.995144
735676.000000,26.034548
735676.041667,26.066760
735676.083333,26.050361
735676.125000,26.071025
735676.166667,26.073259
735676.208333,26.055529
735676.250000,26.038711
735676.291667,26.035486
735676.333333,26.041739
735676.375000,26.002908
735676.416667,25.953660
735676.458333,25.921426
735676.500000,25.938959
735676.541667,25.933695
735676.583333,25.919235
735676.625000,25.918769
735676.666667,25.913366
735676.708333,25.900204
735676.750000,25.920769
735676.791667,25.938740
735676.833333,25.950569
735676.875000,25.953732
735676.916667,25.968091
735676.958333,26.007385
735677.000000,25.967616
735677.041667,26.017029
735677.083333,25.998629
735677.125000,26.011822
735677.166667,26.028234
735677.208333,26.021170
735677.250000,26.001879
735677.291667,26.007438
735677.333333,25.990762
735677.375000,25.958247
735677.416667,25.951419
735677.458333,25.921676
735677.500000,25.900049
735677.541667,25.893488
735677.583333,25.898487
735677.625000,25.907223
735677.666667,25.923013
735677.708333,25.908525
735677.750000,25.883885
735677.791667,25.906827
735677.833333,25.939590
735677.875000,25.980045
735677.916667,26.002343
735677.958333,26.008789
735678.000000,26.020580
735678.041667,26.042473
735678.083333,26.056805
735678.125000,26.017080
735678.166667,26.038556
735678.208333,26.015631
735678.250000,25.998291
735678.291667,26.010716
735678.333333,26.014821
735678.375000,25.991567
735678.416667,25.976188
735678.458333,25.970527
735678.500000,25.941320
735678.541667,25.937751
735678.583333,25.960813
735678.625000,25.977866
735678.666667,26.028829
735678.708333,26.013744
735678.750000,26.015640
735678.791667,26.029976
735678.833333,26.066433
735678.875000,26.096716
735678.916667,26.109016
735678.958333,26.120236
735679.000000,26.114396
735679.041667,26.093171
735679.083333,26.106015
735679.125000,26.121854
735679.166667,26.156880
735679.208333,26.137021
735679.250000,26.112807
735679.291667,26.089341
735679.333333,26.076601
735679.375000,26.051167
735679.416667,26.045526
735679.458333,26.027950
735679.500000,26.008822
735679.541667,25.983161
735679.583333,25.958822
735679.625000,25.961997
735679.666667,25.949856
735679.708333,25.924487
735679.750000,25.936210
735679.791667,25.953521
735679.833333,25.986578
735679.875000,25.981392
735679.916667,25.974262
735679.958333,25.993022
735680.000000,25.962195
735680.041667,25.979021
735680.083333,26.002154
735680.125000,26.006968
735680.166667,26.017824
735680.208333,26.012969
735680.250000,25.980390
735680.291667,25.971464
735680.333333,25.959755
735680.375000,25.961077
735680.416667,25.948919
735680.458333,25.964627
735680.500000,25.951534
735680.541667,25.954903
735680.583333,25.933972
735680.625000,25.940836
735680.666667,25.940912
735680.708333,25.947353
735680.750000,25.961510
735680.791667,25.950930
735680.833333,25.956809
735680.875000,25.990794
735680.916667,26.002209
735680.958333,25.998319
735681.000000,26.004314
735681.041667,26.005170
735681.083333,25.966298
735681.125000,25.977790
735681.166667,25.997675
735681.208333,25.990138
735681.250000,25.974641
735681.291667,25.982555
735681.333333,25.960623
735681.375000,25.949283
735681.416667,25.940350
735681.458333,25.922223
735681.500000,25.946941
735681.541667,25.954415
735681.583333,25.953450
735681.625000,25.893805
735681.666667,25.921080
735681.708333,25.928389
735681.750000,25.948743
735681.791667,25.962327
735681.833333,25.942864
735681.875000,25.965703
735681.916667,26.002352
735681.958333,25.999387
735682.000000,26.000104
735682.041667,26.035203
735682.083333,26.078457
735682.125000,26.067952
735682.166667,26.075961
735682.208333,26.085627
735682.250000,26.085288
735682.291667,26.043735
735682.333333,26.007309
735682.375000,26.035575
735682.416667,26.024711
735682.458333,25.979268
735682.500000,25.987993
735682.541667,25.942961
735682.583333,25.963673
735682.625000,25.951364
735682.666667,25.947039
735682.708333,25.956900
735682.750000,25.991243
735682.791667,25.997783
735682.833333,26.020048
735682.875000,26.038542
735682.916667,26.055499
735682.958333,26.085323
735683.000000,26.082066
735683.041667,26.138663
735683.083333,26.136150
735683.125000,26.142460
735683.166667,26.117997
735683.208333,26.116030
735683.250000,26.115542
735683.291667,26.138852
735683.333333,26.114071
735683.375000,26.125128
735683.416667,26.125162
735683.458333,26.101185
735683.500000,26.091610
735683.541667,26.084304
735683.583333,26.080019
735683.625000,26.100661
735683.666667,26.096872
735683.708333,26.108005
735683.750000,26.124222
735683.791667,26.152887
735683.833333,26.149724
735683.875000,26.148542
735683.916667,26.131269
735683.958333,26.176147
735684.000000,26.211611
735684.041667,26.217061
735684.083333,26.240270
735684.125000,26.225693
735684.166667,26.235541
735684.208333,26.252152
735684.250000,26.227427
735684.291667,26.212974
735684.333333,26.217754
735684.375000,26.225766
735684.416667,26.226616
735684.458333,26.189370
735684.500000,26.157965
735684.541667,26.110798
735684.583333,26.095800
735684.625000,26.069709
735684.666667,26.046774
735684.708333,26.042601
735684.750000,26.051744
735684.791667,26.060104
735684.833333,26.087052
735684.875000,26.108100
735684.916667,26.110593
735684.958333,26.105713
735685.000000,26.127033
735685.041667,26.146229
735685.083333,26.105614
735685.125000,26.099131
735685.166667,26.100492
735685.208333,26.110339
735685.250000,26.095221
735685.291667,26.066175
735685.333333,26.038531
735685.375000,26.010162
735685.416667,26.001328
735685.458333,25.961650
735685.500000,25.992861
735685.541667,25.979321
735685.583333,25.978049
735685.625000,26.003720
735685.666667,25.998371
735685.708333,25.977782
735685.750000,25.993835
735685.791667,25.985292
735685.833333,25.968760
735685.875000,25.986893
735685.916667,25.999666
735685.958333,26.008326
735686.000000,26.025137
735686.041667,25.993910
735686.083333,26.001590
735686.125000,26.026278
735686.166667,26.023067
735686.208333,26.012498
735686.250000,25.999994
735686.291667,25.961834
735686.333333,25.956131
735686.375000,25.955419
735686.416667,25.907746
735686.458333,25.883758
735686.500000,25.860582
735686.541667,25.816909
735686.583333,25.791899
735686.625000,25.809083
735686.666667,25.818698
735686.708333,25.808953
735686.750000,25.815193
735686.791667,25.837566
735686.833333,25.842170
735686.875000,25.867975
735686.916667,25.875440
735686.958333,25.892317
735687.000000,25.917589
735687.041667,25.963587
735687.083333,25.993334
735687.125000,25.983065
735687.166667,25.986766
735687.208333,25.974447
735687.250000,25.971170
735687.291667,25.998475
735687.333333,25.964913
735687.375000,25.975406
735687.416667,25.973518
735687.458333,25.960360
735687.500000,25.954647
735687.541667,25.954247
735687.583333,25.962300
735687.625000,25.941366
735687.666667,25.932741
735687.708333,25.922488
735687.750000,25.944977
735687.791667,25.927621
735687.833333,25.956439
735687.875000,25.991927
735687.916667,26.002716
735687.958333,26.013105
735688.000000,26.018438
735688.041667,26.032837
735688.083333,26.018928
735688.125000,26.039475
735688.166667,26.056036
735688.208333,26.069707
735688.250000,26.047226
735688.291667,26.039502
735688.333333,26.035342
735688.375000,26.011184
735688.416667,26.018525
735688.458333,25.996388
735688.500000,25.987448
735688.541667,25.977178
735688.583333,25.937482
735688.625000,25.913618
735688.666667,25.928992
735688.708333,25.924801
735688.750000,25.955061
735688.791667,25.938732
735688.833333,25.959158
735688.875000,25.957653
735688.916667,25.965650
735688.958333,25.959428
735689.000000,25.974932
735689.041667,26.005218
735689.083333,26.032932
735689.125000,26.026296
735689.166667,26.032476
735689.208333,26.016657
735689.250000,26.041727
735689.291667,26.042572
735689.333333,26.015784
735689.375000,26.006953
735689.416667,26.016873
735689.458333,26.016980
735689.500000,26.014131
735689.541667,25.990649
735689.583333,25.955079
735689.625000,25.948392
735689.666667,25.953677
735689.708333,26.002488
735689.750000,25.998677
735689.791667,25.999602
735689.833333,26.024296
735689.875000,26.057121
735689.916667,26.079683
735689.958333,26.047050
735690.000000,26.067147
735690.041667,26.066464
735690.083333,26.072920
735690.125000,26.090894
735690.166667,26.108562
735690.208333,26.092320
735690.250000,26.124428
735690.291667,26.112588
735690.333333,26.108317
735690.375000,26.101765
735690.416667,26.097098
735690.458333,26.113007
735690.500000,26.120929
735690.541667,26.144259
735690.583333,26.114642
735690.625000,26.114893
735690.666667,26.105267
735690.708333,26.137715
735690.750000,26.158017
735690.791667,26.123232
735690.833333,26.135430
735690.875000,26.137902
735690.916667,26.161953
735690.958333,26.161328
735691.000000,26.185301
735691.041667,26.184671
735691.083333,26.213580
735691.125000,26.215944
735691.166667,26.234589
735691.208333,26.254855
735691.250000,26.237452
735691.291667,26.230849
735691.333333,26.202520
735691.375000,26.175233
735691.416667,26.134649
735691.458333,26.097460
735691.500000,26.082515
