'FREQ_VS1',2007-08-22-00:00:00'
733469.3958,NaN
733469.4167,NaN
733469.4375,NaN
733469.4583,NaN
733469.4792,NaN
733469.5,NaN
733469.5208,NaN
733469.5417,NaN
733469.5625,NaN
733469.5833,NaN
733469.6042,NaN
733469.625,NaN
733469.6458,NaN
733469.6667,NaN
733469.6875,NaN
733469.7083,NaN
733469.7292,NaN
733469.75,NaN
733469.7708,NaN
733469.7917,NaN
733469.8125,NaN
733469.8333,NaN
733469.8542,NaN
733469.875,NaN
733469.8958,NaN
733469.9167,NaN
733469.9375,NaN
733469.9583,NaN
733469.9792,NaN
733470,NaN
733470.0208,NaN
733470.0417,NaN
733470.0625,NaN
733470.0833,NaN
733470.1042,NaN
733470.125,NaN
733470.1458,NaN
733470.1667,NaN
733470.1875,NaN
733470.2083,NaN
733470.2292,NaN
733470.25,NaN
733470.2708,NaN
733470.2917,NaN
733470.3125,NaN
733470.3333,NaN
733470.3542,NaN
733470.375,NaN
733470.3958,NaN
733470.4167,NaN
733470.4375,NaN
733470.4583,NaN
733470.4792,NaN
733470.5,NaN
733470.5208,NaN
733470.5417,NaN
733470.5625,NaN
733470.5833,NaN
733470.6042,NaN
733470.625,NaN
733470.6458,NaN
733470.6667,NaN
733470.6875,NaN
733470.7083,NaN
733470.7292,NaN
733470.75,NaN
733470.7708,NaN
733470.7917,NaN
733470.8125,NaN
733470.8333,NaN
733470.8542,NaN
733470.875,NaN
733470.8958,NaN
733470.9167,NaN
733470.9375,NaN
733470.9583,NaN
733470.9792,NaN
733471,NaN
733471.0208,NaN
733471.0417,NaN
733471.0625,NaN
733471.0833,NaN
733471.1042,NaN
733471.125,NaN
733471.1458,NaN
733471.1667,NaN
733471.1875,NaN
733471.2083,NaN
733471.2292,NaN
733471.25,NaN
733471.2708,NaN
733471.2917,NaN
733471.3125,NaN
733471.3333,NaN
733471.3542,NaN
733471.375,NaN
733471.3958,NaN
733471.4167,NaN
733471.4375,NaN
733471.4583,NaN
733471.4792,NaN
733471.5,NaN
733471.5208,NaN
733471.5417,NaN
733471.5625,NaN
733471.5833,NaN
733471.6042,NaN
733471.625,NaN
733471.6458,NaN
733471.6667,NaN
733471.6875,NaN
733471.7083,NaN
733471.7292,NaN
733471.75,NaN
733471.7708,NaN
733471.7917,NaN
733471.8125,NaN
733471.8333,NaN
733471.8542,NaN
733471.875,NaN
733471.8958,NaN
733471.9167,NaN
733471.9375,NaN
733471.9583,NaN
733471.9792,NaN
733472,NaN
733472.0208,NaN
733472.0417,NaN
733472.0625,NaN
733472.0833,NaN
733472.1042,NaN
733472.125,NaN
733472.1458,NaN
733472.1667,NaN
733472.1875,NaN
733472.2083,NaN
733472.2292,NaN
733472.25,NaN
733472.2708,NaN
733472.2917,NaN
733472.3125,NaN
733472.3333,NaN
733472.3542,NaN
733472.375,NaN
733472.3958,NaN
733472.4167,NaN
733472.4375,NaN
733472.4583,NaN
733472.4792,NaN
733472.5,NaN
733472.5208,NaN
733472.5417,NaN
733472.5625,NaN
733472.5833,NaN
733472.6042,NaN
733472.625,NaN
733472.6458,NaN
733472.6667,NaN
733472.6875,NaN
733472.7083,NaN
733472.7292,NaN
733472.75,NaN
733472.7708,NaN
733472.7917,NaN
733472.8125,NaN
733472.8333,NaN
733472.8542,NaN
733472.875,NaN
733472.8958,NaN
733472.9167,NaN
733472.9375,NaN
733472.9583,NaN
733472.9792,NaN
733473,NaN
733473.0208,NaN
733473.0417,NaN
733473.0625,NaN
733473.0833,NaN
733473.1042,NaN
733473.125,NaN
733473.1458,NaN
733473.1667,NaN
733473.1875,NaN
733473.2083,NaN
733473.2292,NaN
733473.25,NaN
733473.2708,NaN
733473.2917,NaN
733473.3125,NaN
733473.3333,NaN
733473.3542,NaN
733473.375,NaN
733473.3958,NaN
733473.4167,NaN
733473.4375,NaN
733473.4583,NaN
733473.4792,NaN
733473.5,NaN
733473.5208,NaN
733473.5417,NaN
733473.5625,NaN
733473.5833,NaN
733473.6042,NaN
733473.625,NaN
733473.6458,NaN
733473.6667,NaN
733473.6875,NaN
733473.7083,NaN
733473.7292,NaN
733473.75,NaN
733473.7708,NaN
733473.7917,NaN
733473.8125,NaN
733473.8333,NaN
733473.8542,NaN
733473.875,NaN
733473.8958,NaN
733473.9167,NaN
733473.9375,NaN
733473.9583,NaN
733473.9792,NaN
733474,NaN
733474.0208,NaN
733474.0417,NaN
733474.0625,NaN
733474.0833,NaN
733474.1042,NaN
733474.125,NaN
733474.1458,NaN
733474.1667,NaN
733474.1875,NaN
733474.2083,NaN
733474.2292,NaN
733474.25,NaN
733474.2708,NaN
733474.2917,NaN
733474.3125,NaN
733474.3333,NaN
733474.3542,NaN
733474.375,NaN
733474.3958,NaN
733474.4167,NaN
733474.4375,NaN
733474.4583,NaN
733474.4792,NaN
733474.5,NaN
733474.5208,NaN
733474.5417,NaN
733474.5625,NaN
733474.5833,NaN
733474.6042,NaN
733474.625,NaN
733474.6458,NaN
733474.6667,NaN
733474.6875,NaN
733474.7083,NaN
733474.7292,NaN
733474.75,NaN
733474.7708,NaN
733474.7917,NaN
733474.8125,NaN
733474.8333,NaN
733474.8542,NaN
733474.875,NaN
733474.8958,NaN
733474.9167,NaN
733474.9375,NaN
733474.9583,NaN
733474.9792,NaN
733475,NaN
733475.0208,NaN
733475.0417,NaN
733475.0625,NaN
733475.0833,NaN
733475.1042,NaN
733475.125,NaN
733475.1458,NaN
733475.1667,NaN
733475.1875,NaN
733475.2083,NaN
733475.2292,NaN
733475.25,NaN
733475.2708,NaN
733475.2917,NaN
733475.3125,NaN
733475.3333,NaN
733475.3542,NaN
733475.375,NaN
733475.3958,NaN
733475.4167,NaN
733475.4375,NaN
733475.4583,NaN
733475.4792,NaN
733475.5,NaN
733475.5208,NaN
733475.5417,NaN
733475.5625,NaN
733475.5833,NaN
733475.6042,NaN
733475.625,NaN
733475.6458,NaN
733475.6667,NaN
733475.6875,NaN
733475.7083,NaN
733475.7292,NaN
733475.75,NaN
733475.7708,NaN
733475.7917,NaN
733475.8125,NaN
733475.8333,NaN
733475.8542,NaN
733475.875,NaN
733475.8958,NaN
733475.9167,NaN
733475.9375,NaN
733475.9583,NaN
733475.9792,NaN
733476,NaN
733476.0208,NaN
733476.0417,NaN
733476.0625,NaN
733476.0833,NaN
733476.1042,NaN
733476.125,NaN
733476.1458,NaN
733476.1667,NaN
733476.1875,NaN
733476.2083,NaN
733476.2292,NaN
733476.25,NaN
733476.2708,NaN
733476.2917,NaN
733476.3125,NaN
733476.3333,NaN
733476.3542,NaN
733476.375,NaN
733476.3958,NaN
733476.4167,NaN
733476.4375,NaN
733476.4583,NaN
733476.4792,NaN
733476.5,NaN
733476.5208,NaN
733476.5417,NaN
733476.5625,NaN
733476.5833,NaN
733476.6042,NaN
733476.625,NaN
733476.6458,NaN
733476.6667,NaN
733476.6875,NaN
733476.7083,NaN
733476.7292,NaN
733476.75,NaN
733476.7708,NaN
733476.7917,NaN
733476.8125,NaN
733476.8333,NaN
733476.8542,NaN
733476.875,NaN
733476.8958,NaN
733476.9167,NaN
733476.9375,NaN
733476.9583,NaN
733476.9792,NaN
733477,NaN
733477.0208,NaN
733477.0417,NaN
733477.0625,NaN
733477.0833,NaN
733477.1042,NaN
733477.125,NaN
733477.1458,NaN
733477.1667,NaN
733477.1875,NaN
733477.2083,NaN
733477.2292,NaN
733477.25,NaN
733477.2708,NaN
733477.2917,NaN
733477.3125,NaN
733477.3333,NaN
733477.3542,NaN
733477.375,NaN
733477.3958,NaN
733477.4167,NaN
733477.4375,NaN
733477.4583,NaN
733477.4792,NaN
733477.5,NaN
733477.5208,NaN
733477.5417,NaN
733477.5625,NaN
733477.5833,NaN
733477.6042,NaN
733477.625,NaN
733477.6458,NaN
733477.6667,NaN
733477.6875,NaN
733477.7083,NaN
733477.7292,NaN
733477.75,NaN
733477.7708,NaN
733477.7917,NaN
733477.8125,NaN
733477.8333,NaN
733477.8542,NaN
733477.875,NaN
733477.8958,NaN
733477.9167,NaN
733477.9375,NaN
733477.9583,NaN
733477.9792,NaN
733478,NaN
733478.0208,NaN
733478.0417,NaN
733478.0625,NaN
733478.0833,NaN
733478.1042,NaN
733478.125,NaN
733478.1458,NaN
733478.1667,NaN
733478.1875,NaN
733478.2083,NaN
733478.2292,NaN
733478.25,NaN
733478.2708,NaN
733478.2917,NaN
733478.3125,NaN
733478.3333,NaN
733478.3542,NaN
733478.375,NaN
733478.3958,NaN
733478.4167,NaN
733478.4375,NaN
733478.4583,NaN
733478.4792,NaN
733478.5,NaN
733478.5208,NaN
733478.5417,NaN
733478.5625,NaN
733478.5833,NaN
733478.6042,NaN
733478.625,NaN
733478.6458,NaN
733478.6667,NaN
733478.6875,NaN
733478.7083,NaN
733478.7292,NaN
733478.75,NaN
733478.7708,NaN
733478.7917,NaN
733478.8125,NaN
733478.8333,NaN
733478.8542,NaN
733478.875,NaN
733478.8958,NaN
733478.9167,NaN
733478.9375,NaN
733478.9583,NaN
733478.9792,NaN
733479,NaN
733479.0208,NaN
733479.0417,NaN
733479.0625,NaN
733479.0833,NaN
733479.1042,NaN
733479.125,NaN
733479.1458,NaN
733479.1667,NaN
733479.1875,NaN
733479.2083,NaN
733479.2292,NaN
733479.25,NaN
733479.2708,NaN
733479.2917,NaN
733479.3125,NaN
733479.3333,NaN
733479.3542,NaN
733479.375,NaN
733479.3958,NaN
733479.4167,NaN
733479.4375,NaN
733479.4583,NaN
733479.4792,NaN
733479.5,NaN
733479.5208,NaN
733479.5417,NaN
733479.5625,NaN
733479.5833,NaN
733479.6042,NaN
733479.625,NaN
733479.6458,NaN
733479.6667,NaN
733479.6875,NaN
733479.7083,NaN
733479.7292,NaN
733479.75,NaN
733479.7708,NaN
733479.7917,NaN
733479.8125,NaN
733479.8333,NaN
733479.8542,NaN
733479.875,NaN
733479.8958,NaN
733479.9167,NaN
733479.9375,NaN
733479.9583,NaN
733479.9792,NaN
733480,NaN
733480.0208,NaN
733480.0417,NaN
733480.0625,NaN
733480.0833,NaN
733480.1042,NaN
733480.125,NaN
733480.1458,NaN
733480.1667,NaN
733480.1875,NaN
733480.2083,NaN
733480.2292,NaN
733480.25,NaN
733480.2708,NaN
733480.2917,NaN
733480.3125,NaN
733480.3333,NaN
733480.3542,NaN
733480.375,NaN
733480.3958,NaN
733480.4167,NaN
733480.4375,NaN
733480.4583,NaN
733480.4792,NaN
733480.5,NaN
733480.5208,NaN
733480.5417,NaN
733480.5625,NaN
733480.5833,NaN
733480.6042,NaN
733480.625,NaN
733480.6458,NaN
733480.6667,NaN
733480.6875,NaN
733480.7083,NaN
733480.7292,NaN
733480.75,NaN
733480.7708,NaN
733480.7917,NaN
733480.8125,NaN
733480.8333,NaN
733480.8542,NaN
733480.875,NaN
733480.8958,NaN
733480.9167,NaN
733480.9375,NaN
733480.9583,NaN
733480.9792,NaN
733481,NaN
733481.0208,NaN
733481.0417,NaN
733481.0625,NaN
733481.0833,NaN
733481.1042,NaN
733481.125,NaN
733481.1458,NaN
733481.1667,NaN
733481.1875,NaN
733481.2083,NaN
733481.2292,NaN
733481.25,NaN
733481.2708,NaN
733481.2917,NaN
733481.3125,NaN
733481.3333,NaN
733481.3542,NaN
733481.375,NaN
733481.3958,NaN
733481.4167,NaN
733481.4375,NaN
733481.4583,NaN
733481.4792,NaN
733481.5,NaN
733481.5208,NaN
733481.5417,NaN
733481.5625,NaN
733481.5833,NaN
733481.6042,NaN
733481.625,NaN
733481.6458,NaN
733481.6667,NaN
733481.6875,NaN
733481.7083,NaN
733481.7292,NaN
733481.75,NaN
733481.7708,NaN
733481.7917,NaN
733481.8125,NaN
733481.8333,NaN
733481.8542,NaN
733481.875,NaN
733481.8958,NaN
733481.9167,NaN
733481.9375,NaN
733481.9583,NaN
733481.9792,NaN
733482,NaN
733482.0208,NaN
733482.0417,NaN
733482.0625,NaN
733482.0833,NaN
733482.1042,NaN
733482.125,NaN
733482.1458,NaN
733482.1667,NaN
733482.1875,NaN
733482.2083,NaN
733482.2292,NaN
733482.25,NaN
733482.2708,NaN
733482.2917,NaN
733482.3125,NaN
733482.3333,NaN
733482.3542,NaN
733482.375,NaN
733482.3958,NaN
733482.4167,NaN
733482.4375,NaN
733482.4583,NaN
733482.4792,NaN
733482.5,NaN
733482.5208,NaN
733482.5417,NaN
733482.5625,NaN
733482.5833,NaN
733482.6042,NaN
733482.625,NaN
733482.6458,NaN
733482.6667,NaN
733482.6875,NaN
733482.7083,NaN
733482.7292,NaN
733482.75,NaN
733482.7708,NaN
733482.7917,NaN
733482.8125,NaN
733482.8333,NaN
733482.8542,NaN
733482.875,NaN
733482.8958,NaN
733482.9167,NaN
733482.9375,NaN
733482.9583,NaN
733482.9792,NaN
733483,NaN
733483.0208,NaN
733483.0417,NaN
733483.0625,NaN
733483.0833,NaN
733483.1042,NaN
733483.125,NaN
733483.1458,NaN
733483.1667,NaN
733483.1875,NaN
733483.2083,NaN
733483.2292,NaN
733483.25,NaN
733483.2708,NaN
733483.2917,NaN
733483.3125,NaN
733483.3333,NaN
733483.3542,NaN
733483.375,NaN
733483.3958,NaN
733483.4167,NaN
733483.4375,NaN
733483.4583,NaN
733483.4792,NaN
733483.5,NaN
733483.5208,NaN
733483.5417,NaN
733483.5625,NaN
733483.5833,NaN
733483.6042,NaN
733483.625,NaN
733483.6458,NaN
733483.6667,NaN
733483.6875,NaN
733483.7083,NaN
733483.7292,NaN
733483.75,NaN
733483.7708,NaN
733483.7917,NaN
733483.8125,NaN
733483.8333,NaN
733483.8542,NaN
733483.875,NaN
733483.8958,NaN
733483.9167,NaN
733483.9375,NaN
733483.9583,NaN
733483.9792,NaN
733484,NaN
733484.0208,NaN
733484.0417,NaN
733484.0625,NaN
733484.0833,NaN
733484.1042,NaN
733484.125,NaN
733484.1458,NaN
733484.1667,NaN
733484.1875,NaN
733484.2083,NaN
733484.2292,NaN
733484.25,NaN
733484.2708,NaN
733484.2917,NaN
733484.3125,NaN
733484.3333,NaN
733484.3542,NaN
733484.375,NaN
733484.3958,NaN
733484.4167,NaN
733484.4375,NaN
733484.4583,NaN
733484.4792,NaN
733484.5,NaN
733484.5208,NaN
733484.5417,NaN
733484.5625,NaN
733484.5833,NaN
733484.6042,NaN
733484.625,NaN
733484.6458,NaN
733484.6667,NaN
733484.6875,NaN
733484.7083,NaN
733484.7292,NaN
733484.75,NaN
733484.7708,NaN
733484.7917,NaN
733484.8125,NaN
733484.8333,NaN
733484.8542,NaN
733484.875,NaN
733484.8958,NaN
733484.9167,NaN
733484.9375,NaN
733484.9583,NaN
733484.9792,NaN
733485,NaN
733485.0208,NaN
733485.0417,NaN
733485.0625,NaN
733485.0833,NaN
733485.1042,NaN
733485.125,NaN
733485.1458,NaN
733485.1667,NaN
733485.1875,NaN
733485.2083,NaN
733485.2292,NaN
733485.25,NaN
733485.2708,NaN
733485.2917,NaN
733485.3125,NaN
733485.3333,NaN
733485.3542,NaN
733485.375,NaN
733485.3958,NaN
733485.4167,NaN
733485.4375,NaN
733485.4583,NaN
733485.4792,NaN
733485.5,NaN
733485.5208,NaN
733485.5417,NaN
733485.5625,NaN
733485.5833,NaN
733485.6042,NaN
733485.625,NaN
733485.6458,NaN
733485.6667,NaN
733485.6875,NaN
733485.7083,NaN
733485.7292,NaN
733485.75,NaN
733485.7708,NaN
733485.7917,NaN
733485.8125,NaN
733485.8333,NaN
733485.8542,NaN
733485.875,NaN
733485.8958,NaN
733485.9167,NaN
733485.9375,NaN
733485.9583,NaN
733485.9792,NaN
733486,NaN
733486.0208,NaN
733486.0417,NaN
733486.0625,NaN
733486.0833,NaN
733486.1042,NaN
733486.125,NaN
733486.1458,NaN
733486.1667,NaN
733486.1875,NaN
733486.2083,NaN
733486.2292,NaN
733486.25,NaN
733486.2708,NaN
733486.2917,NaN
733486.3125,NaN
733486.3333,NaN
733486.3542,NaN
733486.375,NaN
733486.3958,NaN
733486.4167,NaN
733486.4375,NaN
733486.4583,NaN
733486.4792,NaN
733486.5,NaN
733486.5208,NaN
733486.5417,NaN
733486.5625,NaN
733486.5833,NaN
733486.6042,NaN
733486.625,NaN
733486.6458,NaN
733486.6667,NaN
733486.6875,NaN
733486.7083,NaN
733486.7292,NaN
733486.75,NaN
733486.7708,NaN
733486.7917,NaN
733486.8125,NaN
733486.8333,NaN
733486.8542,NaN
733486.875,NaN
733486.8958,NaN
733486.9167,NaN
733486.9375,NaN
733486.9583,NaN
733486.9792,NaN
733487,NaN
733487.0208,NaN
733487.0417,NaN
733487.0625,NaN
733487.0833,NaN
733487.1042,NaN
733487.125,NaN
733487.1458,NaN
733487.1667,NaN
733487.1875,NaN
733487.2083,NaN
733487.2292,NaN
733487.25,NaN
733487.2708,NaN
733487.2917,NaN
733487.3125,NaN
733487.3333,NaN
733487.3542,NaN
733487.375,NaN
733487.3958,NaN
733487.4167,NaN
733487.4375,NaN
733487.4583,NaN
733487.4792,NaN
733487.5,NaN
733487.5208,NaN
733487.5417,NaN
733487.5625,NaN
733487.5833,NaN
733487.6042,NaN
733487.625,NaN
733487.6458,NaN
733487.6667,NaN
733487.6875,NaN
733487.7083,NaN
733487.7292,NaN
733487.75,NaN
733487.7708,NaN
733487.7917,NaN
733487.8125,NaN
733487.8333,NaN
733487.8542,NaN
733487.875,NaN
733487.8958,NaN
733487.9167,NaN
733487.9375,NaN
733487.9583,NaN
733487.9792,NaN
733488,NaN
733488.0208,NaN
733488.0417,NaN
733488.0625,NaN
733488.0833,NaN
733488.1042,NaN
733488.125,NaN
733488.1458,NaN
733488.1667,NaN
733488.1875,NaN
733488.2083,NaN
733488.2292,NaN
733488.25,NaN
733488.2708,NaN
733488.2917,NaN
733488.3125,NaN
733488.3333,NaN
733488.3542,NaN
733488.375,NaN
733488.3958,NaN
733488.4167,NaN
733488.4375,NaN
733488.4583,NaN
733488.4792,NaN
733488.5,NaN
733488.5208,NaN
733488.5417,NaN
733488.5625,NaN
733488.5833,NaN
733488.6042,NaN
733488.625,NaN
733488.6458,NaN
733488.6667,NaN
733488.6875,NaN
733488.7083,NaN
733488.7292,NaN
733488.75,NaN
733488.7708,NaN
733488.7917,NaN
733488.8125,NaN
733488.8333,NaN
733488.8542,NaN
733488.875,NaN
733488.8958,NaN
733488.9167,NaN
733488.9375,NaN
733488.9583,NaN
733488.9792,NaN
733489,NaN
733489.0208,NaN
733489.0417,NaN
733489.0625,NaN
733489.0833,NaN
733489.1042,NaN
733489.125,NaN
733489.1458,NaN
733489.1667,NaN
733489.1875,NaN
733489.2083,NaN
733489.2292,NaN
733489.25,NaN
733489.2708,NaN
733489.2917,NaN
733489.3125,NaN
733489.3333,NaN
733489.3542,NaN
733489.375,NaN
733489.3958,NaN
733489.4167,NaN
733489.4375,NaN
733489.4583,NaN
733489.4792,NaN
733489.5,NaN
733489.5208,NaN
733489.5417,NaN
733489.5625,NaN
733489.5833,NaN
733489.6042,NaN
733489.625,NaN
733489.6458,NaN
733489.6667,NaN
733489.6875,NaN
733489.7083,NaN
733489.7292,NaN
733489.75,NaN
733489.7708,NaN
733489.7917,NaN
733489.8125,NaN
733489.8333,NaN
733489.8542,NaN
733489.875,NaN
733489.8958,NaN
733489.9167,NaN
733489.9375,NaN
733489.9583,NaN
733489.9792,NaN
733490,NaN
733490.0208,NaN
733490.0417,NaN
733490.0625,NaN
733490.0833,NaN
733490.1042,NaN
733490.125,NaN
733490.1458,NaN
733490.1667,NaN
733490.1875,NaN
733490.2083,NaN
733490.2292,NaN
733490.25,NaN
733490.2708,NaN
733490.2917,NaN
733490.3125,NaN
733490.3333,NaN
733490.3542,NaN
733490.375,NaN
733490.3958,NaN
733490.4167,NaN
733490.4375,NaN
733490.4583,NaN
733490.4792,NaN
733490.5,NaN
733490.5208,NaN
733490.5417,NaN
733490.5625,NaN
733490.5833,NaN
733490.6042,NaN
733490.625,NaN
733490.6458,NaN
733490.6667,NaN
733490.6875,NaN
733490.7083,NaN
733490.7292,NaN
733490.75,NaN
733490.7708,NaN
733490.7917,NaN
733490.8125,NaN
733490.8333,NaN
733490.8542,NaN
733490.875,NaN
733490.8958,NaN
733490.9167,NaN
733490.9375,NaN
733490.9583,NaN
733490.9792,NaN
733492.0208,NaN
733492.0417,NaN
733492.0625,NaN
733492.0833,NaN
733492.1042,NaN
733492.125,NaN
733492.1458,NaN
733492.1667,NaN
733492.1875,NaN
733492.2083,NaN
733492.2292,NaN
733492.25,NaN
733492.2708,NaN
733492.2917,NaN
733492.3125,NaN
733492.3333,NaN
733492.3542,NaN
733492.375,NaN
733492.3958,NaN
733492.4167,NaN
733492.4375,NaN
733492.4583,NaN
733492.4792,NaN
733492.5,NaN
733492.5208,NaN
733492.5417,NaN
733492.5625,NaN
733492.5833,NaN
733492.6042,NaN
733492.625,NaN
733492.6458,NaN
733492.6667,NaN
733492.6875,NaN
733492.7083,NaN
733492.7292,NaN
733492.75,NaN
733492.7708,NaN
733492.7917,NaN
733492.8125,NaN
733492.8333,NaN
733492.8542,NaN
733492.875,NaN
733492.8958,NaN
733492.9167,NaN
733492.9375,NaN
733492.9583,NaN
733492.9792,NaN
733493,NaN
733493.0208,NaN
733493.0417,NaN
733493.0625,NaN
733493.0833,NaN
733493.1042,NaN
733493.125,NaN
733493.1458,NaN
733493.1667,NaN
733493.1875,NaN
733493.2083,NaN
733493.2292,NaN
733493.25,NaN
733493.2708,NaN
733493.2917,NaN
733493.3125,NaN
733493.3333,NaN
733493.3542,NaN
733493.375,NaN
733493.3958,NaN
733493.4167,NaN
733493.4375,NaN
733493.4583,NaN
733493.4792,NaN
733493.5,NaN
733493.5208,NaN
733493.5417,NaN
733493.5625,NaN
733493.5833,NaN
733493.6042,NaN
733493.625,NaN
733493.6458,NaN
733493.6667,NaN
733493.6875,NaN
733493.7083,NaN
733493.7292,NaN
733493.75,NaN
733493.7708,NaN
733493.7917,NaN
733493.8125,NaN
733493.8333,NaN
733493.8542,NaN
733493.875,NaN
733493.8958,NaN
733493.9167,NaN
733493.9375,NaN
733493.9583,NaN
733493.9792,NaN
733494,NaN
733494.0208,NaN
733494.0417,NaN
733494.0625,NaN
733494.0833,NaN
733494.1042,NaN
733494.125,NaN
733494.1458,NaN
733494.1667,NaN
733494.1875,NaN
733494.2083,NaN
733494.2292,NaN
733494.25,NaN
733494.2708,NaN
733494.2917,NaN
733494.3125,NaN
733494.3333,NaN
733494.3542,NaN
733494.375,NaN
733494.3958,NaN
733494.4167,NaN
733494.4375,NaN
733494.4583,NaN
733494.4792,NaN
733494.5,NaN
733494.5208,NaN
733494.5417,NaN
733494.5625,NaN
733494.5833,NaN
733494.6042,NaN
733494.625,NaN
733494.6458,NaN
733494.6667,NaN
733494.6875,NaN
733494.7083,NaN
733494.7292,NaN
733494.75,NaN
733494.7708,NaN
733494.7917,NaN
733494.8125,NaN
733494.8333,NaN
733494.8542,NaN
733494.875,NaN
733494.8958,NaN
733494.9167,NaN
733494.9375,NaN
733494.9583,NaN
733494.9792,NaN
733495,NaN
733495.0208,NaN
733495.0417,NaN
733495.0625,NaN
733495.0833,NaN
733495.1042,NaN
733495.125,NaN
733495.1458,NaN
733495.1667,NaN
733495.1875,NaN
733495.2083,NaN
733495.2292,NaN
733495.25,NaN
733495.2708,NaN
733495.2917,NaN
733495.3125,NaN
733495.3333,NaN
733495.3542,NaN
733495.375,NaN
733495.3958,NaN
733495.4167,NaN
733495.4375,NaN
733495.4583,NaN
733495.4792,NaN
733495.5,NaN
733495.5208,NaN
733495.5417,NaN
733495.5625,NaN
733495.5833,NaN
733495.6042,NaN
733495.625,NaN
733495.6458,NaN
733495.6667,NaN
733495.6875,NaN
733495.7083,NaN
733495.7292,NaN
733495.75,NaN
733495.7708,NaN
733495.7917,NaN
733495.8125,NaN
733495.8333,NaN
733495.8542,NaN
733495.875,NaN
733495.8958,NaN
733495.9167,NaN
733495.9375,NaN
733495.9583,NaN
733495.9792,NaN
733496,NaN
733496.0208,NaN
733496.0417,NaN
733496.0625,NaN
733496.0833,NaN
733496.1042,NaN
733496.125,NaN
733496.1458,NaN
733496.1667,NaN
733496.1875,NaN
733496.2083,NaN
733496.2292,NaN
733496.25,NaN
733496.2708,NaN
733496.2917,NaN
733496.3125,NaN
733496.3333,NaN
733496.3542,NaN
733496.375,NaN
733496.3958,NaN
733496.4167,NaN
733496.4375,NaN
733496.4583,NaN
733496.4792,NaN
733496.5,NaN
733496.5208,NaN
733496.5417,NaN
733496.5625,NaN
733496.5833,NaN
733496.6042,NaN
733496.625,NaN
733496.6458,NaN
733496.6667,NaN
733496.6875,NaN
733496.7083,NaN
733496.7292,NaN
733496.75,NaN
733496.7708,NaN
733496.7917,NaN
733496.8125,NaN
733496.8333,NaN
733496.8542,NaN
733496.875,NaN
733496.8958,NaN
733496.9167,NaN
733496.9375,NaN
733496.9583,NaN
733496.9792,NaN
733498.0208,NaN
733498.0417,NaN
733498.0625,NaN
733498.0833,NaN
733498.1042,NaN
733498.125,NaN
733498.1458,NaN
733498.1667,NaN
733498.1875,NaN
733498.2083,NaN
733498.2292,NaN
733498.25,NaN
733498.2708,NaN
733498.2917,NaN
733498.3125,NaN
733498.3333,NaN
733498.3542,NaN
733498.375,NaN
733498.3958,NaN
733498.4167,NaN
733498.4375,NaN
733498.4583,NaN
733498.4792,NaN
733498.5,NaN
733498.5208,NaN
733498.5417,NaN
733498.5625,NaN
733498.5833,NaN
733498.6042,NaN
733498.625,NaN
733498.6458,NaN
733498.6667,NaN
733498.6875,NaN
733498.7083,NaN
733498.7292,NaN
733498.75,NaN
733498.7708,NaN
733498.7917,NaN
733498.8125,NaN
733498.8333,NaN
733498.8542,NaN
733498.875,NaN
733498.8958,NaN
733498.9167,NaN
733498.9375,NaN
733498.9583,NaN
733498.9792,NaN
733499,NaN
733499.0208,NaN
733499.0417,NaN
733499.0625,NaN
733499.0833,NaN
733499.1042,NaN
733499.125,NaN
733499.1458,NaN
733499.1667,NaN
733499.1875,NaN
733499.2083,NaN
733499.2292,NaN
733499.25,NaN
733499.2708,NaN
733499.2917,NaN
733499.3125,NaN
733499.3333,NaN
733499.3542,NaN
733499.375,NaN
733499.3958,NaN
733499.4167,NaN
733499.4375,NaN
733499.4583,NaN
733499.4792,NaN
733499.5,NaN
733499.5208,NaN
733499.5417,NaN
733499.5625,NaN
733499.5833,NaN
733499.6042,NaN
733499.625,NaN
733499.6458,NaN
733499.6667,NaN
733499.6875,NaN
733499.7083,NaN
733499.7292,NaN
733499.75,NaN
733499.7708,NaN
733499.7917,NaN
733499.8125,NaN
733499.8333,NaN
733499.8542,NaN
733499.875,NaN
733499.8958,NaN
733499.9167,NaN
733499.9375,NaN
733499.9583,NaN
733499.9792,NaN
733500,NaN
733500.0208,NaN
733500.0417,NaN
733500.0625,NaN
733500.0833,NaN
733500.1042,NaN
733500.125,NaN
733500.1458,NaN
733500.1667,NaN
733500.1875,NaN
733500.2083,NaN
733500.2292,NaN
733500.25,NaN
733500.2708,NaN
733500.2917,NaN
733500.3125,NaN
733500.3333,NaN
733500.3542,NaN
733500.375,NaN
733500.3958,NaN
733500.4167,NaN
733500.4375,NaN
733500.4583,NaN
733500.4792,NaN
733500.5,NaN
733500.5208,NaN
733500.5417,NaN
733500.5625,NaN
733500.5833,NaN
733500.6042,NaN
733500.625,NaN
733500.6458,NaN
733500.6667,NaN
733500.6875,NaN
733500.7083,NaN
733500.7292,NaN
733500.75,NaN
733500.7708,NaN
733500.7917,NaN
733500.8125,NaN
733500.8333,NaN
733500.8542,NaN
733500.875,NaN
733500.8958,NaN
733500.9167,NaN
733500.9375,NaN
733500.9583,NaN
733500.9792,NaN
733501,NaN
733501.0208,NaN
733501.0417,NaN
733501.0625,NaN
733501.0833,NaN
733501.1042,NaN
733501.125,NaN
