'TS062NC1',2007-08-22-00:00:00'
733638.4375,14.26183333
733638.4583,14.36708333
733638.4792,14.58520833
733638.5,15.716875
733638.5208,14.99291667
733638.5417,15.01875
733638.5625,15.11779167
733638.5833,18.133125
733638.6042,18.55608333
733638.625,17.33141667
733638.6458,17.47858333
733638.6667,17.92495833
733638.6875,17.62220833
733638.7083,17.19041667
733638.7292,16.84083333
733638.75,16.513
733638.7708,16.2005
733638.7917,15.754625
733638.8125,15.38108333
733638.8333,15.19033333
733638.8542,14.97779167
733638.875,14.71320833
733638.8958,14.484125
733638.9167,14.04016667
733638.9375,14.15658333
733638.9583,14.26133333
733638.9792,14.21991667
733639,14.10375
733639.0208,14.07525
733639.0417,13.89458333
733639.0625,13.85325
733639.0833,13.85283333
